smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
Nc1ncnc2c1ncn2C1OC(OCOCOP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(OCOCOP(=O)(O)O)C(O)C1O	-2	-3.3258867	-1.9573000000000005
O=c1[nH]cnc2c1ncn2CCCCCCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCCCCCOP(=O)(O)O	-2	-1.3047317	0.7892999999999997
O=c1[nH]c(=O)n(C2CC(O)n(CO)O2)cc1CO	True	O=c1[nH]c(=O)n(C2CC(O)N(CO)O2)cc1CO	-2	-2.5425754	-2.566999999999999
O=c1[nH]cnc2c1ncn2CCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCP(=O)(O)O	-2	-1.3101708	-0.7027000000000002
O=c1[nH]c(=O)n(COCC(O)C(CO)OO)cc1I	True	O=c1[nH]c(=O)n(COCC(O)C(CO)OO)cc1I	-2	-2.638523	-1.6732999999999987
O=c1[nH]c(=O)n(C2OC(O)C(OO)c2)cc1I	True	O=c1[nH]c(=O)n(C2CC(OO)C(O)O2)cc1I	-2	-2.4744372	-0.7632999999999996
OCS(COP(NO)=O)OP(=O)(P)OP(=O)(O)OP(=O)(O)OC(C=CCO)C(=O)C	True	CC(=O)C(C=CCO)OP(=O)(O)OP(=O)(O)OP(=O)(P)O[SH](CO)CO[PH](=O)NO	-2	-1.8439664	0.9514999999999993
O=C(O)CCC(O)C(=O)C(=O)NO	True	O=C(O)CCC(O)C(=O)C(=O)NO	-2	-2.013713	-1.7133999999999991
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.5962348	-1.7057
O=C(OCC(O)C(O)(O)O)C(O)CO	True	O=C(OCC(O)C(O)(O)O)C(O)CO	-2	-2.6963453	-4.125599999999998
C=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	C=C1NC=Nc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.2408524	-1.2717000000000005
O=c1[nH]c(=O)n(CO)c([N+](=O)[O-])1O	True	O=C1NC(=O)C(O)([N+](=O)[O-])N1CO	-2	-1.8699695	-2.5892
O=c1[nH]cnc2c1ncn2CCOCCCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCOCCCOP(=O)(O)O	-2	-2.3046675	-0.36440000000000017
CCCSC(=N)COC(CO)CP(=O)(O)O	True	CCCSC(=N)COC(CO)CP(=O)(O)O	-2	-0.2531972	0.6620699999999997
O=c1[nH]c(=O)n(CCCCCOP(=O)(O)O)C1O	True	O=C1NC(=O)N(CCCCCOP(=O)(O)O)C1O	-2	-2.7379088	-0.8638000000000003
O=C(O)CCC(O)(CO)C(O)C(O)O	True	O=C(O)CCC(O)(CO)C(O)C(O)O	-2	-3.152367	-2.7538
CCNC(=O)N1CCC(=O)C1=O	True	CCNC(=O)N1CCC(=O)C1=O	-2	-0.13863754	-0.4826999999999999
O=c1[nH]c(=O)CCCP(CO(PCOPP(O)(O)O))(OP(=O)(O)O)[nH]1	True	O=C1CCC[PH](COPCOP[PH](O)(O)O)(OP(=O)(O)O)NC(=O)N1	-2	-4.7608857	-0.18280000000000002
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)[nH]1	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)[nH]1	-2	-2.6492357	-2.4945999999999997
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1	True	O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	-2	-2.3939571	-1.8226999999999998
O=c1[nH]c(=O)n(CC(CO)P(=O)(O)C)C1O	True	CP(=O)(O)C(CO)CN1C(=O)NC(=O)C1O	-2	-2.2896934	-1.8823000000000003
O=C(O)CNS(=O)(=O)O	True	O=C(O)CNS(=O)(=O)O	-2	-1.4933349	-1.536599999999999
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	-2	-2.1198416	-1.5666000000000002
NS(=O)(=O)c1cccc([N+](COP(=O)([O-])O)P(=O)(O)O)c1	True	NS(=O)(=O)c1cccc([N+](COP(=O)([O-])O)P(=O)(O)O)c1	-2	-2.4274373	-1.3669
Nc1ncnc2c1ncn2C1OC(COP(=P)(O)OP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(COP(O)(=P)OP(=O)(O)OP(=O)(O)O)O1	-2	-1.7318681	0.7515999999999994
NCCCCCOCCCOC(COP(=O)(O)OP(=O)(OP(PO)O)CO)C(O)C(O)(O)O	True	NCCCCCOCCCOC(COP(=O)(O)OP(=O)(CO)OP(O)PO)C(O)C(O)(O)O	-2	-1.6673838	-1.0030000000000001
CC(C)OS(=O)(=O)C(C)(C)O	True	CC(C)OS(=O)(=O)C(C)(C)O	-2	0.01877749	0.46959999999999996
NC(CCC(=O)OOCC(O)C)O	True	CC(O)COOC(=O)CCC(N)O	-2	-1.3177544	-1.1007000000000005
O=S(=O)(C)C(=O)COCO	True	CS(=O)(=O)C(=O)COCO	-2	-1.1437951	-1.4760000000000002
NS(=O)(=O)C(CCCO)C(=O)N1CS(=O)(=O)C1	True	NS(=O)(=O)C(CCCO)C(=O)N1CS(=O)(=O)C1	-2	-3.2498136	-2.411999999999998
Oc1n[nH]c(O)c1-c1ccccc1	True	Oc1n[nH]c(O)c1-c1ccccc1	-2	1.791381	1.4878999999999996
O=c1[nH]cnc2c1ncn2CCOC(CPP(=O)(O)O)CCP(=O)(O)	True	O=c1[nH]cnc2c1ncn2CCOC(CC[PH](=O)O)CPP(=O)(O)O	-2	-2.3597884	0.13309999999999955
NCCCNCCCC(O)C(=O)O	True	NCCCNCCCC(O)C(=O)O	-2	-0.45788062	-0.8494999999999995
O=C(C)Cc1cccc([N+](=O)[O-])cc([N+](=O)[O-])c1	True	CC(=O)CC1=CC=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1	-2	2.615151	1.7829
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1	True	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.2457066	-0.7168000000000005
CCCCCn1cc(O)nc(OCCCN)C(CO)C1=O	True	CCCCCN1C=C(O)N=C(OCCCN)C(CO)C1=O	-2	1.2535065	0.7481
Nc1ccc2[nH]ccc(O)c12	True	Nc1ccc2[nH]ccc(O)c1-2	-2	1.7045692	1.4072999999999998
O=c1[nH]c(=O)n(COCCOC)C1P(=O)(O)O	True	COCCOCN1C(=O)NC(=O)C1P(=O)(O)O	-2	-2.3000383	-1.3375
CNC(=O)NCCCNC(=O)C(=O)	True	CNC(=O)NCCCNC(=O)C=O	-2	-1.005008	-1.3793999999999995
CC(=O)NCCCCCC(N)C(=O)O	True	CC(=O)NCCCCCC(N)C(=O)O	-2	-0.005629778	0.0948000000000005
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.124529	-0.07770000000000027
Nc1ncnn(C2CC(COP(=P)(P)OP(=O)(O)OP(=O)(O)O)C2)C1OC(=O)O	True	NC1=NC=NN(C2CC(COP(=P)(P)OP(=O)(O)OP(=O)(O)O)C2)C1OC(=O)O	-2	-2.4870348	1.3401999999999996
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)OP(=O)(O)O)C2OCCCOO)1	True	O=C1C=CN1C1OC(COP(=O)(P)OP(=O)(O)OP(=O)(O)O)C1OCCCOO	-2	-1.673822	0.5581999999999996
O=c1[nH]c(=O)n(C2=NCCC2)c(=O)[nH]1	True	O=c1[nH]c(=O)n(C2=NCCC2)c(=O)[nH]1	-2	-1.3414112	-1.7346999999999995
Nc1ncnc2c1ncn2C1OC(CCP(=P(=O)(O)O)P(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(CC[PH](P(=O)(O)O)=[PH](=O)(O)O)O1	-2	-1.4739428	0.21799999999999964
O=c1[nH]cnc2c1ncn2CCOCCC(=O)O	True	O=C(O)CCOCCn1cnc2c(=O)[nH]cnc21	-2	-1.2453132	-0.3891000000000005
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)P(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C[PH](=O)P(=O)(O)O)O1	-2	-2.3760905	0.04939999999999978
N=C(N=Nc1ccc([N+](=O)[O-])C1N)c1ccccc1	True	N=C(N=NC1=CC=C([N+](=O)[O-])C1N)c1ccccc1	-2	2.2663083	1.84957
O=c1[nH]cnc2c1ncn2CCCP(OP(=O)(O)O)COCCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCCP(COCCP(=O)(O)O)OP(=O)(O)O	-2	-1.2869571	0.16769999999999974
Nc1ncnc2c1ncn2C1OC(OCP(OPC(O)(O)O)OP(OO)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(OCP(OPC(O)(O)O)O[PH](O)(O)OO)O1	-2	-2.6395054	-1.4200000000000006
CSC(=NO)CCc1c[nH]cn1	True	CSC(CCc1c[nH]cn1)=NO	-2	1.1627802	1.4929999999999999
CC(=O)C1OC(OCCO)C(O)C(O)CO1	True	CC(=O)C1OCC(O)C(O)C(OCCO)O1	-2	-2.9420652	-1.9948999999999988
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(CC)n1	True	CCc1nc(=O)ccn1C1OC(COP(=O)(P)OP(=O)(O)O)C(O)C1O	-2	-2.1680713	-0.4660000000000004
O=c1[nH]c(=S)[nH]c(=O)n2nnn12	True	O=c1[nH]c(=S)[nH]c(=O)n2nnn12	-2	-1.7252933	-2.0651100000000002
Nc1ncnc2c1ncn2C1OC(POP(=O)(O)O)C(OOP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(OOP(=O)(O)O)C(POP(=O)(O)O)O1	-2	-2.9457917	-0.6927000000000003
O=c1[nH]nc(CC=O)cc(F)c(O)c1O	True	O=CCC1=NNC(=O)C(O)=C(O)C(F)=C1	-2	0.4289387	0.24219999999999986
COP(OC(=O)OP(=O)(O)OCP(=O)(O)CP(=O)(O)O)CC(NO)O	True	COP(CC(O)NO)OC(=O)OP(=O)(O)OCP(=O)(O)CP(=O)(O)O	-2	-3.7394776	-0.12480000000000008
O=c1[nH]c(=O)P(C2OC(CO)C(O)C(O)C2O)cc1I	True	O=c1[nH]c(=O)p(C2OC(CO)C(O)C(O)C2O)cc1I	-2	-3.6854968	-1.7012999999999998
O=c1[nH]cnc2c1ncn2COCCCCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2COCCCCOP(=O)(O)O	-2	-2.1427155	-0.01680000000000048
O=c1nc(OCC(OCCCOP(=O)PO)OP(=O)(O)OP(=O)(O)O)O1	True	O=C1N=C(OCC(OCCCO[PH](=O)PO)OP(=O)(O)OP(=O)(O)O)O1	-2	-2.464355	0.4604
O=c1[nH]c(=O)n(CC=COP(=O)(O)O)[nH]1	True	O=c1[nH]c(=O)n(CC=COP(=O)(O)O)[nH]1	-2	-2.596407	-1.5123000000000002
Nc1ncnc2c1ccn2C1CCP(CP(OP(=O)OO)O)OC(OP(=O)(O)(C)C)O1	True	C[PH](C)(=O)(O)OC1OC(n2ccc3c(N)ncnc32)CCP(CP(O)O[PH](=O)OO)O1	-2	-1.0726413	2.516700000000001
Cc1n[nH]c(O)c(C(=O)O)cc1O	True	CC1=NNC(O)=C(C(=O)O)C=C1O	-2	1.377655	0.2615999999999999
O=c1[nH]cnc2c1ncn2CCPCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCPCOP(=O)(O)O	-2	-1.8979923	-0.13510000000000022
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)CO)O)C(O)C2OCC1CO	True	O=C1C=CN2C(O)C(OCC1CO)C2OC(O)COP(=O)(O)OP(=O)(O)O[PH](=O)CO	-2	-2.331151	-1.9533000000000007
CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC	True	CNC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O	-2	0.0127388835	-0.048700000000000354
O=c1[nH]cnc2c1ncn2CC(CCCOP(=O)(O)O)CO	True	O=c1[nH]cnc2c1ncn2CC(CO)CCCOP(=O)(O)O	-2	-2.248661	-0.38240000000000013
O=c1[nH]cnc2c1ncn2COP(COP(=O)(O)O)COOCO	True	O=c1[nH]cnc2c1ncn2COP(COOCO)COP(=O)(O)O	-2	-3.1106396	-0.5871000000000004
O=P(O)(O)C(O)(OC(C(F)(F)P(=O)(O)O))O	True	O=P(O)(O)C(F)(F)COC(O)(O)P(=O)(O)O	-2	-1.1082608	-1.4529000000000003
O=C(O)CC(=O)C(=O)C1COCC(C(=O)N)C1	True	NC(=O)C1COCC(C(=O)C(=O)CC(=O)O)C1	-2	-1.1491848	-1.2626999999999986
O=P(O)(O)OCCCCCC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O	True	O=P(O)(O)OCCCCCC(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O	-2	-3.6380272	0.36029999999999945
NCCNC(=N)CO	True	N=C(CO)NCCN	-2	-1.3292085	-1.4957299999999993
N=P(O)(O)C(C)(C)C(CC(O)(P(=O)(O)O)P(PO)(O)O)OO	True	CC(C)(C(CC(O)(P(=O)(O)O)[PH](O)(O)PO)OO)P(=N)(O)O	-2	-2.883438	-0.5030300000000005
O=C(COCCO)O	True	O=C(O)COCCO	-2	-0.4602679	-0.9200999999999997
Nc1n[nH]c(N)c1CC(=O)NCc1ccc(F)cc1CCl	True	Nc1n[nH]c(N)c1CC(=O)NCc1ccc(F)cc1CCl	-2	2.3667088	1.3109
O=c1ccn(CCOC(COPP(O)(P)OPP(=O)(O)O)OOP(=O)(O)O)cc1OO	True	O=c1ccn(CCOC(COP[PH](O)(P)OPP(=O)(O)O)OOP(=O)(O)O)cc1OO	-2	-3.2971163	0.6739000000000013
O=c1[nH]cnc2c1n(n2CO)COCOP(=O)(O)O	True	O=c1[nH]cnc2c1n(COCOP(=O)(O)O)n2CO	-2	-3.279714	-1.4832000000000003
O=c1[nH]cnc2c1CCN2C1OC(COP(=O)(O)O)C(O)C1	True	O=c1[nH]cnc2c1CCN2C1CC(O)C(COP(=O)(O)O)O1	-2	-2.4724393	-1.2824
O=P(O)(O)C(NN1CCOCC1)P(=O)(O)O	True	O=P(O)(O)C(NN1CCOCC1)P(=O)(O)O	-2	-1.4565241	-1.5378000000000007
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O	-2	-3.9197707	-2.3749000000000007
O=c1ccn(C2OC(COP(=P)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c1=O	True	O=C1C=CN(C2OC(COP(O)(=P)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1=O	-2	-2.8856578	-1.5863000000000007
O=c1[nH]nc(NCCCCCP(=O)(O)O)C1O	True	O=C1NN=C(NCCCCCP(=O)(O)O)C1O	-2	-1.1789145	-1.2718000000000005
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(=O)C(O)C1	True	Nc1ncnc2c1ncn2C1CC(O)C(=O)C(COP(=O)(O)O)O1	-2	-2.6121845	-1.2647000000000006
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=S)[nH]1	-2	-3.0176024	-1.2486100000000007
O=c1[nH]cnc2c1ncn2CCOCC(O)(C)O	True	CC(O)(O)COCCn1cnc2c(=O)[nH]cnc21	-2	-1.9838566	-1.1630000000000005
OSc1ncn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)cn1	True	O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC(SO)=NC=C2O)C(O)C1O	-2	-2.5473933	-0.9606000000000003
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C1O	-2	-2.4872847	-1.2239000000000007
NC(C(=O)O)C(O)C(CC(=O)O)C=O	True	NC(C(=O)O)C(O)C(C=O)CC(=O)O	-2	-2.3270254	-1.9509999999999998
O=C(O)C(CCCC1)C(O)C1OP(=O)(O)OCP(=O)(O)O	True	O=C(O)C1CCCCC(OP(=O)(O)OCP(=O)(O)O)C1O	-2	-1.7188278	0.2594999999999997
CCS(=O)(CO)NCCC(O)CO	True	CC[SH](=O)(CO)NCCC(O)CO	-2	-0.1697945	-1.7792999999999994
O=c1[nH]c(Cc2ccncc2)n1	True	O=C1N=C(Cc2ccncc2)N1	-2	1.0819929	0.7458000000000001
NC(=O)NCCC(N)CCCCP(OP(=O)(O)O)OS(O)O	True	NC(=O)NCCC(N)CCCCP(O[SH](O)O)OP(=O)(O)O	-2	-2.4199047	0.8424
CSc1cc(C)ncnc[n+](CC(P(=O)(O)O)C(=O)OP(=O)(O)O)cc1	True	CSc1cc[n+](CC(C(=O)OP(=O)(O)O)P(=O)(O)O)cncnc(C)c1	-2	0.7600125	0.10101999999999983
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(COP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(COP(=O)(O)O)C(O)C1O	-2	-3.284369	-2.1375
CCCCCCCCCCCCCCCCC(OCCP(=P)(O)O)P(=O)(O)OCC(O)(O)C(=O)O	True	CCCCCCCCCCCCCCCCC(OCCP(O)(O)=P)P(=O)(O)OCC(O)(O)C(=O)O	-2	5.9248824	5.0580000000000105
Cc1Cc2cc([N+](=O)[O-])c2c(=O)C(=O)CCO1	True	CC1CC2=CC([N+](=O)[O-])=C2C(=O)C(=O)CCO1	-2	0.7255522	0.7942999999999999
O=c1ncn(C2OC(OCPPOP)(PP(P)(O)(O)(O)O)P(OOC(O)(C)O)O)c2n1	True	CC(O)(O)OOP(O)C(OCPPOP)(OC1c2nc(=O)ncn21)P[PH](O)(O)(O)(O)P	-2	-3.5707946	-1.160899999999999
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
O=P(O)(O)OCC(CCOCC(CCPCOP(=O)(O)O))(OP(=O)(O)O)OO	True	O=P(O)(O)OCPCCCCOCCC(COP(=O)(O)O)(OO)OP(=O)(O)O	-2	-3.197062	0.32309999999999955
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1O	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1O	-2	-2.8468676	-2.0001
NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)c1O	True	NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)c1O	-2	-4.028146	-3.223699999999999
CCC(NC)NCCCC(N)C(=O)O	True	CCC(NC)NCCCC(N)C(=O)O	-2	0.045632064	-0.2763999999999987
Nc1ncnc2c1ncn2C1PC(OOP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(OOP(=O)(O)OP(=O)(O)O)P1	-2	-2.1518598	0.4732999999999995
O=c1[nH]cnc2c1ncn2CCC(OCP(=O)(O)O)COCP(NO)(O)O	True	O=c1[nH]cnc2c1ncn2CCC(COC[PH](O)(O)NO)OCP(=O)(O)O	-2	-2.0823317	-1.5375
CNCCCCCOCn1nc[n+](CC(P(=P)(O)(O)O)P(=O)(O)O)c1	True	CNCCCCCOCn1c[n+](CC(P(=O)(O)O)[PH](O)(O)(O)=P)cn1	-2	0.6399738	-0.8965000000000005
O=P(O)(O)C(Cc1cccnn1)P(=O)(O)O	True	O=P(O)(O)C(Cc1cccnn1)P(=O)(O)O	-2	-0.9051435	-0.2994000000000001
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.124529	-0.07770000000000027
NC(CCC(=O)NC(O)P(=O)(O)OP(=O)(O)OP(=O)=O)O	True	NC(O)CCC(=O)NC(O)P(=O)(O)OP(=O)(O)OP(=O)=O	-2	-3.0773773	-1.1573
O=c1[nH]cnc2c1ncn2CCC(COP(=O)(O)O)(O)C(O)=O	True	O=C(O)C(O)(CCn1cnc2c(=O)[nH]cnc21)COP(=O)(O)O	-2	-2.723486	-1.5653000000000006
O=c1[nH]c(=C2CCC2CCOP(COP(=O)(O)O)CCO)C(O)1NO	True	O=C1NC(=C2CCC2CCOP(CCO)COP(=O)(O)O)C1(O)NO	-2	-2.5625744	-0.6896000000000007
O=c1[nH]cnc2c(CCP(=O)(O)OP(=O)(O)OPC2O)C1=O	True	O=c1[nH]cnc2c(c1=O)CCP(=O)(O)OP(=O)(O)OPC2O	-2	-2.813633	-0.4104000000000001
ONCC1CN(C(O)O)C1O	True	ONCC1CN(C(O)O)C1O	-2	-1.188884	-2.5163999999999995
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1C	True	Cc1cn(CC=CCP(=O)(O)O)c(=O)[nH]c1=O	-2	-0.8768712	-0.42108000000000034
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO	-2	-2.248765	-2.3303999999999987
O=c1[nH]cnc2c1CNn2CCOC(COP(=O)(O)O)C(OO)O	True	O=c1[nH]cnc2c1CNN2CCOC(COP(=O)(O)O)C(O)OO	-2	-3.6109753	-2.1029999999999984
N=C(N)NCCCCOCCCC=CNC(ONNC(N)=CNCCNCNN)=O	True	N=C(N)NCCCCOCCCC=CNC(=O)ONNC(N)=CNCCNCNN	-2	-3.0223937	-2.346829999999996
O=c1[nH]cnc2c(C1C(CO)OC(=O)C(=O)O)O2	True	O=C(O)C(=O)OC(CO)C1C(=O)NC=NC2=C1O2	-2	-1.8338815	-2.051299999999999
NS(=O)(=O)c1cccncsn2CCC2C1=O	True	NS(=O)(=O)C1=CC=CN=CSN2CCC2C1=O	-2	0.1017102	0.006000000000000449
Cc1n[nH]c(=O)nnn1-c1ccccc1OO	True	CC1=NNC(=O)N=NN1c1ccccc1OO	-2	0.52323294	1.7686000000000002
O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1Br	True	O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1Br	-2	-3.9938731	-2.7284999999999995
O=c1[nH]cnc2c1CCN2CC(OCCOP(=O)(O)O)COO	True	O=c1[nH]cnc2c1CCN2CC(COO)OCCOP(=O)(O)O	-2	-3.0664968	-0.8834999999999997
O=c1[nH]cc(CO)c(=O)[nH]1	True	O=c1[nH]cc(CO)c(=O)[nH]1	-2	-0.7772517	-1.4445000000000001
O=c1[nH]c(=O)n(C2CC(O)P(COP(=O)(O)O)O2)OC1CO	True	O=C1NC(=O)N(C2CC(O)P(COP(=O)(O)O)O2)OC1CO	-2	-3.6759486	-1.6408000000000007
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
O=c1[nH]cnc2c1ncn2COCCOCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2COCCOCOP(=O)(O)O	-2	-2.6509466	-0.8229000000000002
Cc1n[nH]c2cccnc2[nH]1	True	CC1=NNc2cccnc2N1	-2	1.3716996	1.2523999999999997
COc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OPC=O)(O)SC(=O)C2O)c(=O)n1	True	COc1ccn(C2OC(O)(COP(=O)(O)OP(=O)(O)OPC=O)SC(=O)C2O)c(=O)n1	-2	-2.1979747	-0.9182000000000003
NS(=O)(=O)c1ccc(SCCCN)c([N+](=O)[O-])c1O	True	NCCCSc1ccc(S(N)(=O)=O)c(O)c1[N+](=O)[O-]	-2	0.2291764	0.3887000000000002
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2)C(=O)CC1	True	O=C1C=CN(C2NC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)C(=O)CC1	-2	-1.9830779	-0.7356000000000007
O=c1ncn(C=CC(CCPP(=O)OO)P(=O)(O)O)C(OP(=O)(O)O)cn1	True	O=C1N=CC(OP(=O)(O)O)N(C=CC(CCP[PH](=O)OO)P(=O)(O)O)C=N1	-2	-1.7467371	0.9643999999999995
O=c1[nH]cnc2c1CCN2CCOC(COP(=O)(O)O)	True	O=c1[nH]cnc2c1CCN2CCOCCOP(=O)(O)O	-2	-1.840228	-0.7416999999999999
O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)OO	True	O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)OO	-2	-3.646048	-0.9388000000000003
NS(=O)(=O)NCC1(CC(O)CCP(=O)(O)O)C(O)C(O)C1O	True	NS(=O)(=O)NCC1(CC(O)CCP(=O)(O)O)C(O)C(O)C1O	-2	-5.2979736	-3.8189999999999977
NCCSNC(=O)C(N)C(=O)O	True	NCCSNC(=O)C(N)C(=O)O	-2	-1.1870425	-1.8785999999999996
O=c1[nH]c(=O)C(CCPCOPP(OPP(OO)O)O)(OOP(=O)(O)O)cc1	True	O=C1C=CC(CCPCOPP(O)OPP(O)OO)(OOP(=O)(O)O)C(=O)N1	-2	-4.337046	1.153
O=P(O)(O)C(O)(CCC(O)C(CO)P(=O)(O)O)OO	True	O=P(O)(O)C(CO)C(O)CCC(O)(OO)P(=O)(O)O	-2	-3.7590399	-2.0205000000000006
N=C(N)NC(CO)C(=O)O	True	N=C(N)NC(CO)C(=O)O	-2	-1.9379908	-2.0850299999999993
O=C(O)C(CO)N	True	NC(CO)C(=O)O	-2	-0.51242507	-1.6094
O=c1[nH]cnc2c1ncn2CC(POCPP(OP)(O)O)COP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CC(COP(=O)(O)O)POCP[PH](O)(O)OP	-2	-2.8008108	0.044799999999999396
NN1C(O)c2cnc(O)C(O)C21	True	NN1C(O)C2=CN=C(O)C(O)C21	-2	-0.7740091	-1.9223999999999994
O=C1OCCCC(=O)P(=O)(O)C(O)O1	True	O=C1OCCCC(=O)P(=O)(O)C(O)O1	-2	-1.8461448	0.006299999999999917
NC(=NO)C1CCC(N)C(=O)N(C)CCCO1	True	CN1CCCOC(C(N)=NO)CCC(N)C1=O	-2	-1.0302993	-0.9124000000000001
O=c1[nH]c(=NCCCC(C(CO)CO)P(=O)[O-])[nH]1	True	O=C1NC(=NCCCC(C(CO)CO)[PH](=O)O)N1	-2	-1.8232175	-1.7601999999999995
O=P(O)(O)C(C)COCC=C(CPCOP(=O)(O)O)C(P(=O)(O)O)C(=O)OO	True	CC(COCC=C(CPCOP(=O)(O)O)C(C(=O)OO)P(=O)(O)O)P(=O)(O)O	-2	-1.5171602	-0.19660000000000033
O=c1[nH]cnc2ccncc2c(=O)[nH]1	True	O=C1NC=Nc2ccncc2C(=O)N1	-2	-0.8105525	0.19439999999999996
